style_label,font_label,img1_path,img2_path,original_index
0,0,../data/dataset_new/data_complicated/img1_1949.png,../data/dataset_new/data_complicated/img2_1949.png,272
1,1,../data/dataset_new/data_complicated/img1_2773.png,../data/dataset_new/data_complicated/img2_2773.png,273
1,1,../data/dataset_new/data_complicated/img1_965.png,../data/dataset_new/data_complicated/img2_965.png,274
0,0,../data/dataset_new/data_complicated/img1_1986.png,../data/dataset_new/data_complicated/img2_1986.png,275
0,0,../data/dataset_new/data_complicated/img1_1449.png,../data/dataset_new/data_complicated/img2_1449.png,276
0,0,../data/dataset_new/data_complicated/img1_479.png,../data/dataset_new/data_complicated/img2_479.png,277
0,1,../data/dataset_new/data_complicated/img1_1185.png,../data/dataset_new/data_complicated/img2_1185.png,278
1,1,../data/dataset_new/data_complicated/img1_1174.png,../data/dataset_new/data_complicated/img2_1174.png,279
1,1,../data/dataset_new/data_complicated/img1_1480.png,../data/dataset_new/data_complicated/img2_1480.png,280
0,0,../data/dataset_new/data_complicated/img1_105.png,../data/dataset_new/data_complicated/img2_105.png,281
0,1,../data/dataset_new/data_complicated/img1_615.png,../data/dataset_new/data_complicated/img2_615.png,282
0,1,../data/dataset_new/data_complicated/img1_2629.png,../data/dataset_new/data_complicated/img2_2629.png,283
0,0,../data/dataset_new/data_complicated/img1_2886.png,../data/dataset_new/data_complicated/img2_2886.png,284
1,1,../data/dataset_new/data_complicated/img1_2566.png,../data/dataset_new/data_complicated/img2_2566.png,285
1,1,../data/dataset_new/data_complicated/img1_2356.png,../data/dataset_new/data_complicated/img2_2356.png,286
1,1,../data/dataset_new/data_complicated/img1_56.png,../data/dataset_new/data_complicated/img2_56.png,287
0,1,../data/dataset_new/data_complicated/img1_383.png,../data/dataset_new/data_complicated/img2_383.png,288
1,1,../data/dataset_new/data_complicated/img1_761.png,../data/dataset_new/data_complicated/img2_761.png,289
0,1,../data/dataset_new/data_complicated/img1_181.png,../data/dataset_new/data_complicated/img2_181.png,290
1,1,../data/dataset_new/data_complicated/img1_2789.png,../data/dataset_new/data_complicated/img2_2789.png,291
1,1,../data/dataset_new/data_complicated/img1_279.png,../data/dataset_new/data_complicated/img2_279.png,292
0,1,../data/dataset_new/data_complicated/img1_2694.png,../data/dataset_new/data_complicated/img2_2694.png,293
0,0,../data/dataset_new/data_complicated/img1_1902.png,../data/dataset_new/data_complicated/img2_1902.png,294
1,1,../data/dataset_new/data_complicated/img1_2440.png,../data/dataset_new/data_complicated/img2_2440.png,295
1,1,../data/dataset_new/data_complicated/img1_656.png,../data/dataset_new/data_complicated/img2_656.png,296
0,1,../data/dataset_new/data_complicated/img1_2766.png,../data/dataset_new/data_complicated/img2_2766.png,297
1,1,../data/dataset_new/data_complicated/img1_2489.png,../data/dataset_new/data_complicated/img2_2489.png,298
1,1,../data/dataset_new/data_complicated/img1_2159.png,../data/dataset_new/data_complicated/img2_2159.png,299
1,1,../data/dataset_new/data_complicated/img1_548.png,../data/dataset_new/data_complicated/img2_548.png,300
0,1,../data/dataset_new/data_complicated/img1_477.png,../data/dataset_new/data_complicated/img2_477.png,301
1,1,../data/dataset_new/data_complicated/img1_214.png,../data/dataset_new/data_complicated/img2_214.png,302
1,1,../data/dataset_new/data_complicated/img1_1954.png,../data/dataset_new/data_complicated/img2_1954.png,303
1,1,../data/dataset_new/data_complicated/img1_2271.png,../data/dataset_new/data_complicated/img2_2271.png,304
1,1,../data/dataset_new/data_complicated/img1_1307.png,../data/dataset_new/data_complicated/img2_1307.png,305
1,1,../data/dataset_new/data_complicated/img1_2073.png,../data/dataset_new/data_complicated/img2_2073.png,306
1,1,../data/dataset_new/data_complicated/img1_141.png,../data/dataset_new/data_complicated/img2_141.png,307
0,1,../data/dataset_new/data_complicated/img1_1439.png,../data/dataset_new/data_complicated/img2_1439.png,308
1,1,../data/dataset_new/data_complicated/img1_2240.png,../data/dataset_new/data_complicated/img2_2240.png,309
0,0,../data/dataset_new/data_complicated/img1_799.png,../data/dataset_new/data_complicated/img2_799.png,310
0,0,../data/dataset_new/data_complicated/img1_2692.png,../data/dataset_new/data_complicated/img2_2692.png,311
0,0,../data/dataset_new/data_complicated/img1_614.png,../data/dataset_new/data_complicated/img2_614.png,312
1,1,../data/dataset_new/data_complicated/img1_1965.png,../data/dataset_new/data_complicated/img2_1965.png,313
0,1,../data/dataset_new/data_complicated/img1_816.png,../data/dataset_new/data_complicated/img2_816.png,314
0,0,../data/dataset_new/data_complicated/img1_903.png,../data/dataset_new/data_complicated/img2_903.png,315
0,0,../data/dataset_new/data_complicated/img1_137.png,../data/dataset_new/data_complicated/img2_137.png,316
0,0,../data/dataset_new/data_complicated/img1_1681.png,../data/dataset_new/data_complicated/img2_1681.png,317
1,1,../data/dataset_new/data_complicated/img1_449.png,../data/dataset_new/data_complicated/img2_449.png,318
1,1,../data/dataset_new/data_complicated/img1_196.png,../data/dataset_new/data_complicated/img2_196.png,319
1,1,../data/dataset_new/data_complicated/img1_2729.png,../data/dataset_new/data_complicated/img2_2729.png,320
1,1,../data/dataset_new/data_complicated/img1_2252.png,../data/dataset_new/data_complicated/img2_2252.png,321
0,1,../data/dataset_new/data_complicated/img1_2724.png,../data/dataset_new/data_complicated/img2_2724.png,322
1,1,../data/dataset_new/data_complicated/img1_325.png,../data/dataset_new/data_complicated/img2_325.png,323
1,1,../data/dataset_new/data_complicated/img1_1836.png,../data/dataset_new/data_complicated/img2_1836.png,324
0,1,../data/dataset_new/data_complicated/img1_46.png,../data/dataset_new/data_complicated/img2_46.png,325
1,1,../data/dataset_new/data_complicated/img1_1503.png,../data/dataset_new/data_complicated/img2_1503.png,326
0,1,../data/dataset_new/data_complicated/img1_1862.png,../data/dataset_new/data_complicated/img2_1862.png,327
0,0,../data/dataset_new/data_complicated/img1_575.png,../data/dataset_new/data_complicated/img2_575.png,328
0,1,../data/dataset_new/data_complicated/img1_1098.png,../data/dataset_new/data_complicated/img2_1098.png,329
0,1,../data/dataset_new/data_complicated/img1_160.png,../data/dataset_new/data_complicated/img2_160.png,330
1,1,../data/dataset_new/data_complicated/img1_433.png,../data/dataset_new/data_complicated/img2_433.png,331
0,1,../data/dataset_new/data_complicated/img1_2552.png,../data/dataset_new/data_complicated/img2_2552.png,332
1,1,../data/dataset_new/data_complicated/img1_2832.png,../data/dataset_new/data_complicated/img2_2832.png,333
0,1,../data/dataset_new/data_complicated/img1_1331.png,../data/dataset_new/data_complicated/img2_1331.png,334
1,1,../data/dataset_new/data_complicated/img1_2234.png,../data/dataset_new/data_complicated/img2_2234.png,335
0,1,../data/dataset_new/data_complicated/img1_1645.png,../data/dataset_new/data_complicated/img2_1645.png,336
0,1,../data/dataset_new/data_complicated/img1_2871.png,../data/dataset_new/data_complicated/img2_2871.png,337
1,1,../data/dataset_new/data_complicated/img1_880.png,../data/dataset_new/data_complicated/img2_880.png,338
1,1,../data/dataset_new/data_complicated/img1_2028.png,../data/dataset_new/data_complicated/img2_2028.png,339
0,1,../data/dataset_new/data_complicated/img1_2443.png,../data/dataset_new/data_complicated/img2_2443.png,340
1,1,../data/dataset_new/data_complicated/img1_635.png,../data/dataset_new/data_complicated/img2_635.png,341
1,1,../data/dataset_new/data_complicated/img1_2981.png,../data/dataset_new/data_complicated/img2_2981.png,342
1,1,../data/dataset_new/data_complicated/img1_518.png,../data/dataset_new/data_complicated/img2_518.png,343
1,1,../data/dataset_new/data_complicated/img1_2230.png,../data/dataset_new/data_complicated/img2_2230.png,344
0,0,../data/dataset_new/data_complicated/img1_987.png,../data/dataset_new/data_complicated/img2_987.png,345
0,0,../data/dataset_new/data_complicated/img1_2434.png,../data/dataset_new/data_complicated/img2_2434.png,346
0,1,../data/dataset_new/data_complicated/img1_191.png,../data/dataset_new/data_complicated/img2_191.png,347
1,1,../data/dataset_new/data_complicated/img1_2194.png,../data/dataset_new/data_complicated/img2_2194.png,348
1,1,../data/dataset_new/data_complicated/img1_2236.png,../data/dataset_new/data_complicated/img2_2236.png,349
1,1,../data/dataset_new/data_complicated/img1_2201.png,../data/dataset_new/data_complicated/img2_2201.png,350
0,0,../data/dataset_new/data_complicated/img1_695.png,../data/dataset_new/data_complicated/img2_695.png,351
0,0,../data/dataset_new/data_complicated/img1_1269.png,../data/dataset_new/data_complicated/img2_1269.png,352
0,1,../data/dataset_new/data_complicated/img1_1156.png,../data/dataset_new/data_complicated/img2_1156.png,353
1,1,../data/dataset_new/data_complicated/img1_397.png,../data/dataset_new/data_complicated/img2_397.png,354
1,1,../data/dataset_new/data_complicated/img1_1022.png,../data/dataset_new/data_complicated/img2_1022.png,355
0,1,../data/dataset_new/data_complicated/img1_1092.png,../data/dataset_new/data_complicated/img2_1092.png,356
0,0,../data/dataset_new/data_complicated/img1_1214.png,../data/dataset_new/data_complicated/img2_1214.png,357
1,1,../data/dataset_new/data_complicated/img1_2908.png,../data/dataset_new/data_complicated/img2_2908.png,358
0,1,../data/dataset_new/data_complicated/img1_2906.png,../data/dataset_new/data_complicated/img2_2906.png,359
0,0,../data/dataset_new/data_complicated/img1_2349.png,../data/dataset_new/data_complicated/img2_2349.png,360
1,1,../data/dataset_new/data_complicated/img1_1002.png,../data/dataset_new/data_complicated/img2_1002.png,361
1,1,../data/dataset_new/data_complicated/img1_161.png,../data/dataset_new/data_complicated/img2_161.png,362
0,1,../data/dataset_new/data_complicated/img1_389.png,../data/dataset_new/data_complicated/img2_389.png,363
1,1,../data/dataset_new/data_complicated/img1_869.png,../data/dataset_new/data_complicated/img2_869.png,364
1,1,../data/dataset_new/data_complicated/img1_1951.png,../data/dataset_new/data_complicated/img2_1951.png,365
1,1,../data/dataset_new/data_complicated/img1_2465.png,../data/dataset_new/data_complicated/img2_2465.png,366
0,1,../data/dataset_new/data_complicated/img1_1357.png,../data/dataset_new/data_complicated/img2_1357.png,367
1,1,../data/dataset_new/data_complicated/img1_2167.png,../data/dataset_new/data_complicated/img2_2167.png,368
0,1,../data/dataset_new/data_complicated/img1_2818.png,../data/dataset_new/data_complicated/img2_2818.png,369
0,0,../data/dataset_new/data_complicated/img1_2767.png,../data/dataset_new/data_complicated/img2_2767.png,370
0,1,../data/dataset_new/data_complicated/img1_2659.png,../data/dataset_new/data_complicated/img2_2659.png,371
1,1,../data/dataset_new/data_complicated/img1_2487.png,../data/dataset_new/data_complicated/img2_2487.png,372
1,1,../data/dataset_new/data_complicated/img1_2160.png,../data/dataset_new/data_complicated/img2_2160.png,373
0,0,../data/dataset_new/data_complicated/img1_1530.png,../data/dataset_new/data_complicated/img2_1530.png,374
1,1,../data/dataset_new/data_complicated/img1_503.png,../data/dataset_new/data_complicated/img2_503.png,375
0,0,../data/dataset_new/data_complicated/img1_1242.png,../data/dataset_new/data_complicated/img2_1242.png,376
1,1,../data/dataset_new/data_complicated/img1_884.png,../data/dataset_new/data_complicated/img2_884.png,377
1,1,../data/dataset_new/data_complicated/img1_305.png,../data/dataset_new/data_complicated/img2_305.png,378
1,1,../data/dataset_new/data_complicated/img1_2307.png,../data/dataset_new/data_complicated/img2_2307.png,379
1,1,../data/dataset_new/data_complicated/img1_2155.png,../data/dataset_new/data_complicated/img2_2155.png,380
1,1,../data/dataset_new/data_complicated/img1_2775.png,../data/dataset_new/data_complicated/img2_2775.png,381
0,0,../data/dataset_new/data_complicated/img1_2925.png,../data/dataset_new/data_complicated/img2_2925.png,382
0,1,../data/dataset_new/data_complicated/img1_2535.png,../data/dataset_new/data_complicated/img2_2535.png,383
0,0,../data/dataset_new/data_complicated/img1_1659.png,../data/dataset_new/data_complicated/img2_1659.png,384
1,1,../data/dataset_new/data_complicated/img1_229.png,../data/dataset_new/data_complicated/img2_229.png,385
1,1,../data/dataset_new/data_complicated/img1_1011.png,../data/dataset_new/data_complicated/img2_1011.png,386
0,1,../data/dataset_new/data_complicated/img1_1690.png,../data/dataset_new/data_complicated/img2_1690.png,387
0,1,../data/dataset_new/data_complicated/img1_139.png,../data/dataset_new/data_complicated/img2_139.png,388
1,1,../data/dataset_new/data_complicated/img1_2083.png,../data/dataset_new/data_complicated/img2_2083.png,389
0,1,../data/dataset_new/data_complicated/img1_623.png,../data/dataset_new/data_complicated/img2_623.png,390
0,1,../data/dataset_new/data_complicated/img1_609.png,../data/dataset_new/data_complicated/img2_609.png,391
0,0,../data/dataset_new/data_complicated/img1_754.png,../data/dataset_new/data_complicated/img2_754.png,392
0,1,../data/dataset_new/data_complicated/img1_2379.png,../data/dataset_new/data_complicated/img2_2379.png,393
0,1,../data/dataset_new/data_complicated/img1_1374.png,../data/dataset_new/data_complicated/img2_1374.png,394
0,0,../data/dataset_new/data_complicated/img1_438.png,../data/dataset_new/data_complicated/img2_438.png,395
0,0,../data/dataset_new/data_complicated/img1_2814.png,../data/dataset_new/data_complicated/img2_2814.png,396
0,1,../data/dataset_new/data_complicated/img1_2093.png,../data/dataset_new/data_complicated/img2_2093.png,397
1,1,../data/dataset_new/data_complicated/img1_2562.png,../data/dataset_new/data_complicated/img2_2562.png,398
1,1,../data/dataset_new/data_complicated/img1_2238.png,../data/dataset_new/data_complicated/img2_2238.png,399
0,1,../data/dataset_new/data_complicated/img1_1784.png,../data/dataset_new/data_complicated/img2_1784.png,400
1,1,../data/dataset_new/data_complicated/img1_242.png,../data/dataset_new/data_complicated/img2_242.png,401
1,1,../data/dataset_new/data_complicated/img1_1870.png,../data/dataset_new/data_complicated/img2_1870.png,402
1,1,../data/dataset_new/data_complicated/img1_1768.png,../data/dataset_new/data_complicated/img2_1768.png,403
0,0,../data/dataset_new/data_complicated/img1_2546.png,../data/dataset_new/data_complicated/img2_2546.png,404
0,1,../data/dataset_new/data_complicated/img1_1229.png,../data/dataset_new/data_complicated/img2_1229.png,405
0,1,../data/dataset_new/data_complicated/img1_2747.png,../data/dataset_new/data_complicated/img2_2747.png,406
1,1,../data/dataset_new/data_complicated/img1_2459.png,../data/dataset_new/data_complicated/img2_2459.png,407
1,1,../data/dataset_new/data_complicated/img1_567.png,../data/dataset_new/data_complicated/img2_567.png,408
1,1,../data/dataset_new/data_complicated/img1_2129.png,../data/dataset_new/data_complicated/img2_2129.png,409
1,1,../data/dataset_new/data_complicated/img1_2638.png,../data/dataset_new/data_complicated/img2_2638.png,410
0,1,../data/dataset_new/data_complicated/img1_106.png,../data/dataset_new/data_complicated/img2_106.png,411
0,0,../data/dataset_new/data_complicated/img1_1695.png,../data/dataset_new/data_complicated/img2_1695.png,412
