user_id,article_id,rating,timestamp,days_since_last_rating,location,user_preference_Boring presentation,user_preference_Graphics,user_preference_Readability,user_preference_Consistency,user_preference_Images,user_preference_Bullets,user_preference_Text size,user_preference_Text heavy,user_preference_Tables,user_preference_Agenda,user_preference_Infographics,user_preference_Positioning,user_preference_Presentation length,user_preference_General tips,user_preference_Presentation skills,user_preference_Powerpoint knowledge,user_preference_tips and tricks,user_preference_Explanation of the problem,user_type_business,user_type_teacher,user_type_student,user_type_researcher,user_type_manager,user_type_technical,user_type_specialist,presentation_type_formal_x,presentation_type_creative_x,presentation_type_students_x,presentation_type_technical_x,presentation_type_branding_x,Boring presentation,Graphics,Readability,Consistency,Images,Bullets,Text size,Text heavy,Tables,Agenda,Infographics,Positioning,Presentation length,General tips,Presentation skills,Powerpoint knowledge,tips and tricks,Explanation of the problem,location_restrictions,Main issue,popularity,submission_date,days_since_first_submission,presentation_type_formal_y,presentation_type_creative_y,presentation_type_students_y,presentation_type_technical_y,presentation_type_branding_y,audience_type_academic,audience_type_business,audience_type_kids,audience_type_general,audience_type_creative,audience_type_specialized
10,3,2.0,2009-02-09 07:00:00+00:00,1166.2916,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
11,3,4.5,2017-03-21 02:00:00+00:00,4128.0835,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
12,3,3.5,2025-04-20 14:00:00+00:00,7080.5835,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
13,3,2.5,2016-12-28 20:00:00+00:00,4045.8333,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
14,3,4.0,2019-09-11 20:00:00+00:00,5032.8335,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
15,3,2.0,2006-01-05 17:00:00+00:00,35.708332,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
16,3,2.0,2018-06-27 22:00:00+00:00,4591.9165,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
17,3,2.5,2014-01-19 07:00:00+00:00,2971.2917,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
18,3,2.0,2025-04-20 23:00:00+00:00,7080.9585,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
19,3,3.0,2023-07-05 15:00:00+00:00,6425.625,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
20,3,2.0,2013-06-16 06:00:00+00:00,2754.25,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
21,3,4.5,2019-05-03 20:00:00+00:00,4901.8335,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
22,3,2.5,2023-04-06 16:00:00+00:00,6335.6665,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
23,3,5.0,2021-09-20 16:00:00+00:00,5772.6665,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
24,3,2.0,2020-09-10 18:00:00+00:00,5397.75,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
25,3,2.0,2013-10-06 00:00:00+00:00,2866.0,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
26,3,2.0,2021-12-23 09:00:00+00:00,5866.375,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
27,3,2.0,2015-10-27 21:00:00+00:00,3617.875,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
28,3,4.0,2007-01-07 14:00:00+00:00,402.58334,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
29,3,2.0,2020-01-22 01:00:00+00:00,5165.0415,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
30,3,2.0,2016-04-26 18:00:00+00:00,3799.75,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,Europe,General,0.8,2017-01-30 13:00:00+00:00,4078.5417,0,0,0,0,0,0,0,0,0,0,0
1,4,3.0,2018-10-23 17:00:00+00:00,4709.7085,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
2,4,2.0,2024-10-29 06:00:00+00:00,6907.25,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
3,4,2.0,2013-11-17 18:00:00+00:00,2908.75,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
4,4,3.0,2009-07-24 07:00:00+00:00,1331.2916,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
5,4,2.0,2013-06-08 22:00:00+00:00,2746.9167,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
6,4,3.0,2014-09-15 12:00:00+00:00,3210.5,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
7,4,2.0,2022-04-24 16:00:00+00:00,5988.6665,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
8,4,4.0,2020-09-29 15:00:00+00:00,5416.625,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
9,4,2.0,2011-07-30 04:00:00+00:00,2067.1667,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
10,4,2.0,2023-03-17 09:00:00+00:00,6315.375,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
11,4,3.0,2007-09-11 00:00:00+00:00,649.0,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
12,4,2.0,2014-06-26 15:00:00+00:00,3129.625,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
13,4,2.5,2013-11-18 07:00:00+00:00,2909.2917,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
14,4,2.5,2008-05-15 04:00:00+00:00,896.1667,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
15,4,2.0,2008-09-09 16:00:00+00:00,1013.6667,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
16,4,2.0,2015-08-01 18:00:00+00:00,3530.75,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
17,4,2.5,2013-05-01 23:00:00+00:00,2708.9583,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
18,4,2.0,2017-01-22 07:00:00+00:00,4070.2917,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
19,4,3.0,2009-10-29 04:00:00+00:00,1428.1666,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
20,4,2.0,2006-03-10 04:00:00+00:00,99.166664,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
21,4,3.0,2010-01-10 02:00:00+00:00,1501.0834,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
22,4,2.5,2016-09-02 12:00:00+00:00,3928.5,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
23,4,5.0,2016-11-04 12:00:00+00:00,3991.5,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
24,4,2.0,2021-07-12 18:00:00+00:00,5702.75,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
25,4,2.0,2017-08-01 19:00:00+00:00,4261.7915,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
26,4,2.0,2022-03-08 12:00:00+00:00,5941.5,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
27,4,2.0,2018-10-29 17:00:00+00:00,4715.7085,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
28,4,4.0,2010-05-20 15:00:00+00:00,1631.625,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
29,4,2.0,2013-01-24 03:00:00+00:00,2611.125,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
30,4,2.0,2017-09-11 09:00:00+00:00,4302.375,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,Middle East,Data visualization,1.29,2022-05-22 00:00:00+00:00,6016.0,0,0,0,0,0,0,0,0,0,0,0
1,5,3.0,2017-02-18 04:00:00+00:00,4097.1665,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
2,5,2.0,2017-11-27 23:00:00+00:00,4379.9585,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
3,5,2.0,2006-06-15 19:00:00+00:00,196.79167,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
4,5,3.0,2011-10-22 03:00:00+00:00,2151.125,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
5,5,4.5,2017-07-11 21:00:00+00:00,4240.875,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
6,5,5.0,2018-02-03 14:00:00+00:00,4447.5835,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
7,5,2.0,2020-11-13 14:00:00+00:00,5461.5835,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
8,5,3.0,2009-09-16 03:00:00+00:00,1385.125,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
9,5,2.0,2020-12-20 06:00:00+00:00,5498.25,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
10,5,3.5,2014-01-10 21:00:00+00:00,2962.875,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
11,5,4.5,2021-01-21 00:00:00+00:00,5530.0,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
12,5,3.0,2015-03-13 12:00:00+00:00,3389.5,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
13,5,2.5,2010-11-24 09:00:00+00:00,1819.375,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
14,5,2.5,2008-07-20 19:00:00+00:00,962.7917,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
15,5,4.5,2008-03-30 05:00:00+00:00,850.2083,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
16,5,2.0,2016-12-26 17:00:00+00:00,4043.7083,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
17,5,4.0,2009-08-21 13:00:00+00:00,1359.5416,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
18,5,4.5,2014-07-01 15:00:00+00:00,3134.625,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
19,5,4.0,2016-04-04 16:00:00+00:00,3777.6667,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
20,5,2.0,2017-01-28 22:00:00+00:00,4076.9167,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,Asia,Images,2.79,2015-12-29 02:00:00+00:00,3680.0833,0,0,0,0,0,0,0,0,0,0,0
